,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
16794,SIRT6,0.29521834897981764,SPO11,0.7440056228841389,CHID1,0.2222024148895748,C4BPB,0.3228518489489365,IL2,0.557268853080604,BX112190,0.08753803810867286
16795,IL18R1,0.2952113207293988,AK021726,0.7439453244471353,DB296131,0.2221948991205417,BC038187,0.32282892362874793,DB335191,0.5572679727960544,AK094562,0.08753512984996475
16796,HSP90B1,0.2952035684498303,PLPL,0.7439341748498179,PRDM5,0.22218926009946113,NPIPL3,0.32282750882973765,RFESD,0.5571955098567691,TOR2A,0.08753500276926239
16797,AW290884,0.2951932041769593,KRTAP5-9,0.7439334719110492,BC048428,0.22218677418985705,EIF2S2,0.32282696169679564,BU689288,0.557193573947865,KIRREL3-AS3,0.08753282407723861
16798,L1CAM,0.29517476175610013,LHX1,0.7439109901757437,SLC13A3,0.22218651715617538,SYT8,0.3227817469964866,AI383552,0.5571905741400893,XAB2,0.08753102848378773
16799,SUMO4,0.29516214160049964,AF119886,0.7438717339033035,BM678342,0.2221776798710097,FAM161A,0.32277913405493264,POU5F2,0.5571508176882127,MINK1,0.0875305816832299
16800,G6PC2,0.29513761812335604,CD103367,0.7438606900992446,VSX2,0.22217305729309875,BM685806,0.32277203217387834,DUSP13,0.557098468580915,BRD9,0.08753050051391019
16801,UNC5C,0.2951348628109313,TKTL1,0.7438178477752767,BU675451,0.22217290528002306,RNF111,0.3227461592191133,ENOX2,0.5570648931601384,BE221916,0.08752384233877757
16802,KIAA1211,0.29512712731893026,DB299936,0.7437639575908042,ZNF143,0.22215939339327706,BAG4,0.3227386419176029,BX089113,0.5570366101033528,PPP1R11,0.08752266819051467
16803,MS4A3,0.295106546061946,AGBL4,0.743712194962769,MRPS9,0.22214740087793203,C2orf66,0.32272794233136315,BC043519,0.556978584625827,BQ019239,0.08751959942242676
16804,PI15,0.2950842874994198,BU689306,0.7437014684333789,ANXA9,0.22214710779346913,C3orf56,0.32268701892170887,AI584061,0.5569184385127393,PSKH1,0.08751835694764912
16805,FUT4,0.29507802181227416,BF513179,0.7436744922427905,BF513180,0.2221449511706403,DPY30,0.32266446951795846,BM563321,0.5569166608014285,FBXW7,0.08751769623751643
16806,CD3G,0.29507194965576394,CA398130,0.743579787335174,KLK13,0.222143825105274,AK123758,0.32264147903267887,THEM5,0.5568947839707941,BM687842,0.0875159936643599
16807,CSN3,0.2950717418138138,BU596066,0.7435367976698981,AW138692,0.22214039342625763,BX107841,0.322641124398803,LOC285733,0.556855212527282,CXCL16,0.08751472579672284
16808,ZBTB32,0.29502801979404386,LOC100128184,0.743530740941711,C1orf9,0.22212366723309737,AF090908,0.32260938623411856,SNRPN,0.5568029621567443,FOXO3,0.0875142370537095
16809,BX095446,0.2950183104632789,BX117006,0.7434982281624256,OR6F1,0.22211933726990737,AA736536,0.32260651707938537,AU311380,0.55677180736743,AK094723,0.08751396979180065
16810,AW512131,0.2949827944060124,FAM151B,0.7434962131366986,RPL37A,0.22211758486974492,Tmp21-II,0.3225997302067104,SLC9A7,0.5567199141811372,PIWIL2,0.08751395891164301
16811,AI674749,0.2949591780842636,BU619952,0.7433445403533476,BQ185206,0.22210504414893353,CPS1,0.3225853714663782,BX108969,0.5566898867471176,NAA10,0.08750833207694576
16812,DA647265,0.2949481015197272,ECEL1,0.7432545900403796,NAG20,0.22210022351299794,BM669183,0.32257374015810764,AF086279,0.5566885590433317,AK090694,0.08750554066190977
16813,DKFZp434L187,0.2949462155638788,SULT1C2,0.7431938264160878,MBIP,0.2220975933680974,ACTL6B,0.322566125146526,OR8J3,0.5566104130812769,CD274,0.08750528116723214
16814,DB019774,0.2949369289655644,SPATA3-AS1,0.7431415378875946,RAB9A,0.22209382242264034,TRIM10,0.32256486531806744,BX115682,0.5565407318218231,C3orf25,0.08750378753279639
16815,GDF3,0.2949367489291408,WFDC9,0.7430531981404329,DHTKD1,0.22208818283978515,GNRH2,0.32255618884246795,NFKB1,0.5564894928139796,ZNF827,0.08749665002968479
16816,BATF2,0.2949266105984054,BF592059,0.7430229617193094,MPHOSPH8,0.2220783040034529,ACCS,0.32252379531607694,C22orf40,0.5564764289401015,B4GALT5,0.08749627446633172
16817,BU738001,0.2948801574574337,KRT36,0.7430057973683823,BX417275,0.22207684593296828,ACOX3,0.32250445523219423,VWA5A,0.5564594130430641,LAMB3,0.08749426956787794
16818,CA395652,0.29486901652705155,TNFSF15,0.7428834533317703,DA441548,0.22207422324097706,KDELR2,0.322481967468229,PLA2G12B,0.5564363257156294,CCDC13,0.08749324413414443
16819,ASB15,0.2948481814408012,BX090611,0.7428667629458656,H88908,0.22206590463641412,GPR139,0.3224783391692178,BQ185068,0.55642775011733,C21orf81,0.08749283394472089
16820,BQ448231,0.2948278307999055,TDRD9,0.7428203564054557,COL19A1,0.2220622427804795,MCART3P,0.3224465147365518,FCER2,0.5563958255646151,MRPL44,0.08749221463322497
16821,TRIM67,0.29481286325721284,AK055360,0.7427096051905461,BX110392,0.2220574268929624,AK126330,0.322435431663851,BQ027427,0.5563888839990723,BM987766,0.08749010612898817
16822,AK094924,0.2948102145603305,BC028127,0.7427072687977547,VPRBP,0.22204519280148946,RBM8A,0.3224141458459562,CX785933,0.5563232705667278,BF061500,0.0874897032978663
16823,BU685174,0.2948085282209188,ZCCHC2,0.742642373127675,OR5A1,0.22204453365888538,CALCOCO1,0.3223721231964082,BX106571,0.5563165690877946,KRTAP10-10,0.08748836054588338
16824,KIAA0146,0.2948056944478632,RARG,0.7426310420868855,RNASE9,0.22204301210930885,ATHL1,0.3223451431801113,CLNS1A,0.5562417021364932,PM20D1,0.08748410032075861
16825,AI927191,0.2948051116829761,AW816149,0.7425810044480943,FOXE1,0.22203999025739896,OR51B2,0.32233377547944236,LINC01341,0.5561691714994574,BM676762,0.08747954323394849
16826,ASF1B,0.29478558103581337,CA415385,0.7425622805943835,C1orf113,0.222038393452059,AW238653,0.32230563317905075,CB045079,0.5561306310355617,LOC389834,0.08747761973611809
16827,C1orf182,0.29477589733822535,DB082590,0.7424858879369249,C9orf4,0.22203052242742172,OR4K5,0.322301042037043,TMEM14C,0.5561086225702393,GSTM5,0.0874753335980913
16828,PRELP,0.29477395007076695,CA433649,0.7424850139058516,VKORC1,0.22202886603387165,PDE7B,0.32228219148177706,LPHN3,0.5561031082532882,PMCH,0.08747290111957896
16829,AA745258,0.29477037540545054,CTAG1A,0.7424659374115793,BU535897,0.22201532498496682,BI481412,0.3222618245660939,FAM75D1,0.5561023842856289,CR736855,0.08747268054897561
16830,TCEB3B,0.2947647235836349,SOX5,0.7424645298720622,OR4C46,0.22201112260532224,BF433799,0.3222488382546814,BM151212,0.5560142809574725,MRPL15,0.08747021281973259
16831,SVEP1,0.29476224910015425,AV732318,0.7424606170542429,SCAND3,0.22200480024336944,AA507820,0.32223905324879715,ERC1,0.556004196733736,UGT2B17_1,0.08746955026587246
16832,POC5,0.2947511418708188,AK308544,0.7424167658442338,BM969881,0.22199314899864586,IAH1,0.3222168482900651,PPFIA4,0.5559924806707571,TIMM17A,0.08746375760510265
16833,LIMD1-AS1,0.2947369317166949,SHOX,0.7422179517362494,BPGM,0.22199020475907294,YIPF5,0.32219787907565944,BI481258,0.5559756918133644,BM681487,0.0874632436949336
16834,AL598801,0.2947346711220097,PYGM,0.7420926471598547,BM974106,0.22198906175068758,D60364,0.32218529156286185,PATE2,0.5559523626160136,TRIM68,0.08745999005538453
16835,LMO7,0.29472643297896367,CSPG4P5,0.7420913168498489,CDRT1,0.2219745246660913,AI984350,0.3221828288142689,CST4,0.5558815373197064,CHST1,0.08745979904264563
16836,GPR35,0.2947244446027001,OR7C2,0.7420675731665846,OPN5,0.22196493034958784,BF512784,0.3221773606929604,AK022393,0.5558443662375775,TRAPPC3,0.08745323404892442
