,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
11490,FLJ31813,0.6443204689161302,LOC644766,1.752700462086391,DKFZP586I1420,0.3662186027429773,DUSP5,0.466886963044138,BQ007025,0.9503488852516842,AK131352,0.3155102672757769
11491,NELL1,0.6443152381770458,SLC29A3,1.7526955412512697,CD72,0.366215334072161,C9orf167,0.4668743876185832,NUFIP2,0.9503425799527292,SPHKAP,0.3155089828602886
11492,SPATA19,0.6443132158889545,MMP23B,1.7526896452908256,C1QTNF3,0.3662152025606922,CHSY1,0.4668716268678956,FANCD2,0.9503394507610327,HCRTR2,0.31550882869450186
11493,BF509138,0.6442969552545832,BX094902,1.752686916613558,BX098905,0.36621515944929556,MYPOP,0.4668554020988922,AI970822,0.950333206152295,AL109700,0.315506472630484
11494,TCN2,0.6442915676713243,LGALS13,1.7526828795425968,BC037321,0.3662120645660686,SH2D7,0.4668550116235856,OBFC1,0.950329950092172,TP53INP2,0.31550282944074953
11495,BF514819,0.6442888240322365,CRYBA4,1.7526732623426247,AFF2,0.3662094694336789,TSPAN16,0.46684187243561914,B4GALT1,0.9502909000292223,AI476190,0.31549154806509466
11496,ETV5,0.6442708625174424,SPDYE2,1.7526577789572417,DB341573,0.36620919325129137,ATP1A2,0.4668310542334459,KLHDC7A,0.9502836882235633,TSPAN4,0.3154912739998672
11497,C16orf80,0.6442661083869144,GPR31,1.7526314120136746,PRB4,0.36619802055975503,HR,0.46682152077930245,BM725158,0.9502743102528326,AI018695,0.3154851599870574
11498,USP33,0.6442618362857355,RFNG,1.7526236277328813,ITGB7,0.36619716300499416,MAGEE1,0.46681995311549745,MLKL,0.9502694919731443,TESC,0.3154845080602104
11499,FAM71F1,0.644261212042212,SYNJ2,1.752594922921627,SNORD116-2,0.3661963310942159,OR4F15,0.4668157815232647,IGFBPL1,0.9502572953710978,CUL2,0.31548445751332926
11500,OR9A2,0.6442609485950072,BCR,1.7525883065093528,CBLN1,0.3661910604614149,ZNF285A,0.46680755440242394,COX6A1,0.950250132385436,MYO1H,0.31548063490587763
11501,BX099727,0.6442528152066963,SPIC,1.752584322014669,SH3RF2,0.3661865429516704,PITPNA,0.46679561192628727,TREM2,0.950243061622447,BX094428,0.3154782639067473
11502,AW070368,0.6442452769782758,C14orf118,1.7525752132031394,HNF1B,0.3661851225527833,ATRN,0.46677717625635295,ZNF20,0.9502396302885768,AI285746,0.3154761000713138
11503,AI808459,0.644236608839508,FAM72D,1.752559307698073,BMF,0.3661841091842163,NPPB,0.4667628533626268,LSR,0.9502268632678342,POP1,0.3154716195461093
11504,TUBGCP2,0.6442249930999837,B4GALT4,1.752551443667228,PROL1,0.36618392764496543,PLA2G2A,0.46675560084248635,SLC25A23,0.950220500612407,IGSF11,0.3154697571935132
11505,AI267973,0.6442152204489393,GFM1,1.7525410212432544,AK310526,0.36618370924540095,SNRK,0.46674973677249143,FAM20A,0.9502000193737485,AI241852,0.31546883402685666
11506,HSPB1,0.6442070686021156,IGSF1,1.7525156553566155,EIF5B,0.3661788487999997,CCDC146,0.46674774947078884,NRG4,0.9501849473580736,AL040271,0.31546780643340505
11507,C14orf183,0.6441977415341604,SLC25A21,1.752512666610185,AK126632,0.36617791125623067,SMG5,0.46674291399007883,SNX1,0.9501831451332692,ATP9A,0.3154662131210712
11508,SYNGAP1,0.6441923773297286,TUBB4,1.7525125105815087,ZBTB8B,0.36617448653608886,CCDC111,0.4667369478164678,DUSP28,0.9501722557766954,PRDM15,0.31545696581270544
11509,ZNF133,0.6441915454381191,AI700504,1.7524958224396248,CR748581,0.3661743155033393,BBS9,0.46673128579469836,MCM8,0.9501720088700636,SI,0.3154552276325119
11510,AW295949,0.644188696078969,L07266,1.752480163550614,SCUBE1,0.3661726875192563,TRPM3,0.46671363627739454,AI798827,0.9501569198872388,HVCN1,0.3154536218401591
11511,HADHA,0.6441826004612621,AI039233,1.752454281757855,FBL,0.3661680354908033,POTEB,0.4666893269749343,DEFB112,0.9501472560981378,CPSF4,0.3154490149061296
11512,AA419501,0.6441703600295047,SMCR8,1.7524476157701918,BE326771,0.3661622564847092,RGR,0.466685647620103,DAGLA,0.9501455435493247,TESK2,0.31543621001048133
11513,AI382167,0.6441506988557743,BU680613,1.7524131783906076,UTS2R,0.36615650091193636,AW444887,0.46668323744337914,PLA2G2C,0.9501373260718954,QRSL1,0.315435483105491
11514,BCL7B,0.6441455905453024,NAPRT1,1.752382540144819,BG191687,0.3661536346214642,ANKRD23,0.4666639780776356,LAPTM4B,0.9501368611447801,FXYD4,0.3154334180798849
11515,BQ775960,0.6441455335174068,GNB4,1.7523492231575142,BX105275,0.36615129705303856,TMEM183B,0.4666638860242888,ENTPD5,0.9501229766107732,KLHDC3,0.31542774619019953
11516,SLC16A7,0.6441388799218991,BMP7,1.7523425791953589,CST7,0.3661487681765841,LOC338694,0.4666572490763913,OR51I2,0.9501227331447728,MSRB2,0.3154264919784546
11517,NES,0.6441293747735425,RBM46,1.752328038923013,BU677166,0.3661414789268594,HLA-H,0.4666545123656379,RFESD,0.9501108447903204,GNAT3,0.3154245334622234
11518,LOC644766,0.6441187345392032,AI939427,1.7522795503535151,SRPR,0.36613693238396394,HLA-V,0.46664984473668736,CEACAM21,0.9501081542938066,MEAF6,0.3154245017671022
11519,AI341386,0.6441163281921057,NR1I2,1.7522695022646768,KDM4D,0.36612829159088917,TNF,0.4666304133973875,DSCC1,0.9500965051777082,FAHD1,0.31541840029148993
11520,BM683706,0.6441107382298702,DA717721,1.7522624334666077,KRTAP4-5,0.3661218041731587,CPT1A,0.46661524359831585,RNF214,0.9500850396927726,TATDN2,0.31541450355510275
11521,BVES,0.6440921473225141,TCEANC2,1.7522562620562236,BC037862,0.36611512516815653,GPD1,0.4666099511612529,CCDC134,0.9500701241673868,BG190267,0.31541449226064977
11522,AI889605,0.6440818175777175,BC037867,1.7522477943236625,WDR61,0.3661135512609726,DR761155,0.4666085942627671,LHFPL5,0.950041378419337,CIB1,0.3154117143167591
11523,AI823560,0.6440675094821586,ZP3,1.7522434916152585,ZKSCAN2,0.36610587360561225,EHMT1,0.4665945204835907,AI283508,0.9500356472154271,NTN4,0.31541031007780984
11524,LIM2,0.6440580103851933,PAK1,1.7522354843599393,BX102319,0.36610176167982394,TNFRSF1A,0.46656646656161155,BP398340,0.9500178069267009,ZBTB1,0.3154072826079632
11525,IPO11,0.6440456013565461,BX100192,1.752216732945124,AW277197,0.3661010639838939,AI582113,0.4665609957062371,LOC100289673,0.9499992184068753,SNAR-A3,0.3154028242970593
11526,AI659877,0.6440366793347099,C11orf58,1.7522052123267586,TMPRSS5,0.3661007808503116,FBXL2,0.46655121085608786,APEH,0.949988271708102,OR6C74,0.3154025308920822
11527,CF887511,0.6440339736591534,ALS2CR8,1.7521918203332556,AW138032,0.3660970394061378,AV654273,0.46655059475469074,AA868051,0.9499840695148967,OR9A4,0.31540224328133387
11528,BF059190,0.6440312704964775,CD673381,1.752165692877735,ITGB3,0.3660963084652749,TWIST2,0.46654966415053967,RAB3B,0.9499809574023085,DSCAML1,0.3153998564248488
11529,ZNF330,0.6440286499858479,TINAG,1.7521528275652292,SMYD5,0.36608614946889634,CDC16,0.46652384121581914,HOXA1,0.9499783745340344,CCRL2,0.31539101107813033
11530,KRT73,0.6440119985382076,NAPG,1.752112095732627,BF112075,0.3660832489313571,TLK2,0.46651193013531744,PCDHGC3,0.9499605844556608,TAF5L,0.31539089947637783
11531,DN918853,0.6440023261627249,BC039382,1.752060405670513,DA560945,0.36608226870947697,TTC35,0.4665062479113153,CCBL1,0.9499390914394834,ARAP3,0.315389853690219
11532,GIF,0.644000959047151,DEFB1,1.752038503817686,ZRANB3,0.36607667990597426,PVALEF,0.4665041985993715,MAP1S,0.9499212467551486,AI968327,0.31538903531573803
11533,TUSC3,0.6439986193471098,MRO,1.752024866295093,C17orf28,0.36606098585506025,CR600638,0.4665022630119486,OR1F1,0.9499184606132945,BAIAP2L2,0.315388477339012
11534,AI373835,0.6439923775694567,BX538144,1.7520079774370545,MTHFD2L,0.3660602871223489,LINC00943,0.46649714855936486,N35358,0.9499082962667017,ARMC5,0.3153798135634215
11535,AA682215,0.6439868998397378,POP1,1.7519887144071424,ACOT6,0.3660584153616059,BX096343,0.46648904740097313,SERPINI2,0.9499016678068454,BX116264,0.3153793588841612
11536,BX093041,0.6439576535529248,RBM44,1.7519792182416125,AW615077,0.36604753112923066,OTUB2,0.4664740115932169,SCG3,0.9499016038862292,HIST1H1D,0.31537850261545675
11537,BC031013,0.6439544133141775,TMEM247,1.7519784562268557,BX115152,0.36604177581311975,BBS5,0.46646797012348223,BC041877,0.9499014046567664,TPSAB1,0.31537720065157876
11538,OR4A47,0.6439401736585003,HMGN3,1.7519701922843558,AW295984,0.36603327196228547,DB336686,0.4664663411542597,T16565,0.9498997850383086,NFKB1,0.3153690546284569
11539,HM031116,0.6439390198436162,WDR20,1.7519636442095519,DB337918,0.3660332255149224,BM971183,0.46646462467412086,OR2T29,0.9498925952203733,NUP214,0.3153659793605833
11540,PENK,0.6439388389642845,BQ447195,1.7519570396303277,TRAF5,0.36603146492762645,SRP72,0.4664634608220385,SIRT5,0.9498689364468048,CA440274,0.31536519492439385
11541,MRPL42P5,0.6439370041581858,TBCK,1.7519327030129928,MZF1,0.36603019827379557,CNTN4,0.4664559527613551,ZNF275,0.9498630079925744,LINC00643,0.31536170353024817
11542,KRTDAP,0.6439228895031764,TTC12,1.7519105075192178,CK824579,0.366027309336592,AF090908,0.46643882989540447,TMEM128,0.9498477273187241,GABRP,0.31536156926193015
11543,ZC4H2,0.6439182978939983,FLG,1.7519061624127006,CDADC1,0.36602303212323284,PNMT,0.4664336279109334,PRSS37,0.9498256544905116,STARD7-AS1,0.3153569271488494
11544,DB168722,0.6439120154631108,IL1F8,1.7518905188575902,CHAC1,0.36602268416222083,DYSFIP1,0.46643264085764197,ZNF461,0.9498216501287802,BX091227,0.3153556563210508
11545,BM674833,0.6439020385308143,CYP4F12,1.7518661582853536,CLEC1B,0.36602069174154706,MRPS9,0.46642655301218067,HIST1H4E,0.9497878875897778,POTEB,0.3153547023735601
11546,PRDM16,0.6438944681707481,DEPDC1B,1.7518460956866166,C2orf79,0.3660206909008582,GPN3,0.46640863835019075,AI310783,0.9497857734513667,ZNF135,0.3153538812085939
11547,PPM1E,0.6438905902414797,C9orf128,1.7518335735598543,AW294264,0.3660183440461095,F12,0.46640702431985964,BM973226,0.9497697754348746,C10orf46,0.3153535884930398
11548,ANKRD13B,0.6438876414431938,B3GNT3,1.7518011772108268,HIST1H4B,0.3660110698981038,C1orf226,0.46640434009861576,AW451816,0.9497650863400879,QTRT1,0.3153490222920114
11549,AK096170,0.643887104498178,OR2A25,1.7518004890303884,TNFAIP3,0.3660091684119881,BC029166,0.4664026846661283,PLD5,0.9497614670003731,BC033321,0.31534767932843893
11550,GOLGA2P5,0.6438773469196429,LINC00968,1.751798768821933,BQ771690,0.36600898812401556,BX478534,0.46639753789797483,AI829924,0.9497528180061404,TTN,0.3153465460567304
11551,BMS1P21,0.6438726771322387,AA741096,1.7517833172004398,TCTEX1D1,0.3660034204846399,CHIC1,0.466394876173034,AI873426,0.9497510687585975,SLC19A1,0.3153334658825022
11552,NCSTN,0.6438655308375952,WNT5B,1.751777150424189,SSRP1,0.3660019311622527,PTCRA,0.4663787268108774,PPA2,0.949735622239551,AI375192,0.3153332498224086
11553,USO1,0.6438654789967122,BX089851,1.751771668803167,AK026847,0.3660001244609818,PCCA,0.46637538305230875,ERAP1,0.949733324132536,LIPC,0.3153326910990544
11554,BM563971,0.6438427888061434,AA548739,1.7517461711094091,GLI4,0.36599174406733775,ITGA10,0.4663645609995341,UQCRB,0.9496668475957574,SOHLH2,0.3153309165045986
11555,NOBOX,0.643832839635505,PIGO,1.751736920049508,BX092414,0.36598899362669307,ZFYVE20,0.4663587949420437,BQ027881,0.9496644932883078,BX112847,0.31532141972101996
11556,AF086457,0.643829185424172,HYDIN2_1,1.7517027501810962,DHX16,0.36598783485454417,TTC6,0.4663473331390441,MYO7A,0.9496608022967286,TRHDE-AS1,0.31532011112972536
11557,SLC2A4,0.6438211098819212,AVL9,1.7517004284985522,GLT25D1,0.36598271734879334,ZNF778,0.46634229798356625,MYL1,0.9496603508054215,CAPS,0.3153171062944406
11558,CA440274,0.6438030858745863,DB337222,1.7516965898054204,AW450815,0.36598061118597336,NEU3,0.4663352097913311,AW977775,0.9496473460320349,BE645151,0.31531099740665997
11559,ATP4A,0.6437975448115835,BE673813,1.7516881118030017,ZER1,0.36597754924835274,QSER1,0.46632310658999543,ZMIZ2,0.9496299504101553,C5orf54,0.3153075461977553
11560,ATP6V0C,0.643793765965989,UBOX5,1.7516828309797787,OR5L2,0.36596692728773905,C21orf9,0.4663138498239082,BU561563,0.9496292115881447,KCNC1,0.31530604180771266
11561,DAZL,0.6437902511221393,HEATR4,1.7516810799635325,CYP2D6_1,0.3659569687678298,ICOSLG,0.4662996567456616,GOLGA6C,0.949627948446857,VSNL1,0.3153039171136551
11562,CYMP,0.6437892301271152,MTSS1L,1.7516744165951112,MAP3K9,0.3659485192760479,AI001814,0.46629646883391523,AK125754,0.9496058589977708,VTI1B,0.3153033115271094
11563,TBPL1,0.6437802788243114,UBE3C,1.751673676477936,ECT2,0.3659415879352597,INTS9,0.46624624268163595,VAX2,0.9496035801901512,OR8G5,0.31529855245252264
11564,TMEM134,0.6437752606406468,KIAA1432,1.751666096354146,AI469867,0.3659396647378157,BQ003757,0.4662402352266092,KIAA1143,0.9495955469512737,ZNF195,0.315298281042078
11565,ALKBH2,0.6437711352321975,BX102317,1.7516593014626942,GNLY,0.36593887558963284,KCNB2,0.4662277997567353,NMS,0.9495933717033908,HSD17B3,0.315293367488495
11566,METRN,0.6437543756499718,AI798899,1.7516463256371924,HOXD12,0.3659332690802983,OR7C1,0.46622501127618077,BX093762,0.94959297563732,C16orf48,0.3152860640711362
11567,D60364,0.6437527722314954,OR4F4,1.7516423893836512,SLC13A1,0.3659330768887282,STOML3,0.4662228367462388,ABL2,0.9495801270872166,USP44,0.31528573008047756
11568,SCG3,0.6437522540250759,AK124684,1.7516365756097962,LGALS1,0.365927781572835,OR2J3,0.4662153684302028,B3GNTL1,0.9495766262639009,BU632062,0.3152854369808047
11569,ZC3HAV1L,0.6437454846590439,AA937804,1.7516332409638056,BQ013083,0.36592204790736327,CYP4F3,0.4662149379593406,MOSC2,0.949571182394983,ARHGDIG,0.3152837249494607
11570,DB337960,0.6437375364480619,AV732318,1.7516203103533874,LOC648691,0.365921893681464,TEAD4,0.4662015399756409,BF434902,0.9495633797256039,MSX2P1,0.31528314248697054
11571,ZNF491,0.6437344327216821,ACSM1,1.75160391097955,KLK13,0.36592052799902325,BU741771,0.4661941970019691,PBMUCL1,0.9495499190168071,GHITM,0.3152828701509969
11572,AURKAIP1,0.6437276067498168,CD676340,1.7515876008700513,LDLR,0.36591728070035373,DPYS,0.46619340210555604,TAB2,0.9495399881736163,OTX1,0.3152814839836101
11573,TMEM183A,0.6437111992504263,C15orf42,1.7515485367018775,UBE2T,0.365916843005935,PTPDC1,0.4661788635478619,PF4V1,0.9495256489296937,TRPV5,0.31527911398639646
11574,DCAF12L2,0.6437075716045481,GDF10,1.7515464245787227,ARHGEF4,0.36591284632468113,APCS,0.4661620345102989,CHCHD8,0.9495177178321395,SUPT4H1,0.31527852367363346
11575,BC043188,0.6437025178803549,USP25,1.7515421043131554,MSC,0.3659085744389938,PARP11,0.46614082105380766,BX114293,0.9495033196875374,COPS7A,0.31527662547743984
11576,OR2AT4,0.6437019829097655,BI830246,1.7515390967378073,AA701948,0.36590262341616153,PDYN,0.4661243171003062,RQCD1,0.9494905883568031,BC042649,0.31527453695682217
11577,TMED5,0.6436970847623998,SEMA3G,1.7515313005291606,BX112805,0.36590128525507604,FOLR4,0.46611601076014614,TMEM18,0.9494707765943281,CAND2,0.3152699479054246
11578,AI080059,0.643693005616825,CLIC5,1.7515256197933977,MDSRP,0.36589854022209706,AW138920,0.46611360137365565,EPN2,0.9494608063766187,DB299539,0.31526618686314806
11579,GRIK2,0.6436906371205617,DA455367,1.7514825487213375,MCTP1,0.36588952805895125,DB337400,0.46610538569321713,DB299844,0.9494296449828115,AW341453,0.3152652941009742
11580,SDF2,0.6436889617029927,CB850545,1.7514784078485222,IGLON5,0.3658813296603782,AI632265,0.4660868350942187,BX088829,0.9494269710358826,PLD6,0.31526365164303716
11581,NKAIN1,0.6436829565357467,ADH1C,1.7514540762189688,TFAP2E,0.3658775614174216,BX116694,0.46607842623248213,TUBA3FP,0.9494163907116216,HIST1H3J,0.3152635379333529
11582,BC034324,0.6436760287956033,AA725782,1.7514423766260196,C9orf46,0.3658711902157896,BM669399,0.46607671314546817,BU753040,0.9494101364447812,HS6ST3,0.3152629515213638
11583,PRAMEF10,0.643675197371908,TTF1,1.751438562088738,SC5DL,0.3658669247722708,C6orf10,0.46607363077481345,FIP1L1,0.9494001485093203,L04461,0.31526176185333366
11584,ARMC7,0.64366566092713,FABP1,1.7514377269757297,IRX5,0.36586433372418203,VTRNA1-3,0.46604700058417975,DSG3,0.949397304337734,ERMP1,0.3152561401293357
11585,HYPK,0.6436639586932985,LINC02372,1.7514164207329161,DNAH9,0.3658564197304128,ADRM1,0.46602649913063915,DA853558,0.9493665227981095,PAK4,0.31525585766445446
11586,LRRC37A6P,0.6436516310043271,CHMP4A,1.7514121276982186,DB328491,0.36585233227182057,PTGER4P2-CDK2AP2P2,0.4660171314556213,FBXL21,0.9493657931650549,C11orf30,0.315255402225429
11587,BU741562,0.6436488027161037,ABT1,1.7513937101438402,SNRPD1,0.3658456479356436,DQ141194,0.46600618223277995,ZNF737,0.9493622793794582,PRPS1L1,0.3152512155914076
11588,CYP11A1,0.6436459781912528,CF891085,1.7513853721614514,SHISA9,0.365843247304447,AA937804,0.46599606541759675,CA428261,0.9493246337496788,DB338973,0.31524426141360035
11589,AI056267,0.643639771374631,AW449279,1.7513832983450939,LMLN2,0.36584138501585733,BX110173,0.4659818736665407,NOS1,0.9493236648155765,AA719949,0.31523617009032856
11590,IL2RA,0.6436365798990797,BX090577,1.7513754359153522,AW511243,0.36583804723324354,AA689391,0.46595126050060776,CA433753,0.9493215820613989,AI765592,0.31522853549324314
11591,LOC284379,0.6436307062270455,TAS2R38,1.7513685772782948,DUSP1,0.36583776243357596,BF675949,0.46594593599830314,AV647692,0.9493177738111764,BU620514,0.31522666025978524
11592,ASB17,0.6436269906381232,AW195018,1.7513382346383,LOC389300,0.36583736407971157,TESK1,0.46593309763378593,AA971268,0.9493071222628937,NUMBL,0.31522420865949985
11593,LASP1,0.6436264045985975,RCC1L,1.7513371945153364,TTC39C,0.3658312893356019,SLC25A25,0.4659239483120697,UBIAD1,0.9492919935383248,NAT10,0.31522419243643396
11594,GAL3ST4,0.6436191837711356,NIT2,1.7513277999459618,C7,0.365831143860868,C17orf109,0.4658883704401104,AI241537,0.949290560716462,AI469867,0.31521917465919025
11595,LAMTOR2,0.6436098094849804,ITIH5,1.751319780584388,LOC644554,0.3658257864927266,BU738001,0.4658772632530509,MLX,0.9492734821146347,CHAD,0.31521634817082816
11596,HMGA2,0.6435938107579864,AA513713,1.751284213692081,OR1F1,0.3658252927864289,C10orf53,0.46585020081540746,CD110589,0.9492561630005262,CACNB4,0.3152155580984912
11597,RHBDD3,0.6435929768877696,RAD21L1,1.7512716947880502,ZMIZ1,0.3658204320299631,SDF2L1,0.46584249077734735,OR1D5,0.9492557435581617,ISCA2,0.31521335307022025
11598,C17orf85,0.6435909078268344,OR1S2,1.751246346899469,TADA3,0.3658067489960896,BC010870,0.46581856866956656,LMNB1,0.9492395026115111,BX103634,0.315211196944669
11599,CR739125,0.6435823582603593,PKD2L1,1.7512442116108162,MMP14,0.3658057686554029,CR737311,0.46581117170917646,RAD50,0.9492288035308263,AW511273,0.31521118075709814
11600,CALML5,0.6435794667364902,CR600638,1.7512431536132418,CYP4X1,0.3658013189768533,PCDHB5,0.4657935651637637,FAM65A,0.949225754103305,POLR2D,0.31520954854863215
11601,MRPS18B,0.6435736250113916,PDZD3,1.7512403902408054,FAT3,0.3657947561450664,CXCL14,0.4657904964836269,GPR84,0.9492131057304837,MICALL2,0.31520936355765455
11602,PPP1R2P3,0.6435717418107836,EU154352,1.751221129278719,DBNDD2,0.3657861684200648,CASP16P,0.46578108814831876,AHSA1,0.9491898083827358,ZNF671,0.31520816934521484
11603,BU621634,0.643549259488399,BF111576,1.7512191149746779,AK094644,0.36578450688617253,CA413961,0.4657776434270701,RPL23A_1,0.9491727246271036,AI371718,0.31520170763400057
11604,N39814,0.6435408527841944,OR2T1,1.7512144922054225,AI732173,0.3657794788686401,CR603183,0.46576750363520797,NPHP1,0.9491534957579142,HGD,0.31520130904707616
11605,BX095841,0.6435339112566995,DA268131,1.7512102598911254,F3,0.36577393199547714,BCDIN3D,0.46576426703895524,THG1L,0.9491471285143493,T65755,0.3151959510532325
11606,BHLHE41,0.6435337177996576,LINC01579,1.7511947064003544,SCAMP5,0.3657703284005116,GPR148,0.46576221322024336,TMEM234,0.9491456258549024,ZNF580,0.3151953945160543
11607,FAM100A,0.6435335362993556,C1orf88,1.7511753910277703,AW237078,0.3657686225299404,PRPH,0.4657482350390066,S100A8,0.9491275800669621,TMEM183B,0.31519268800552735
11608,BM685776,0.6435326467787262,EFNB1,1.751155539223129,AA682183,0.3657658449769084,DB069022,0.46574783255844476,RNF186,0.9491136545939528,C9orf96,0.3151896672436081
11609,TAF3,0.6435324745810803,SLN,1.751145850078829,EIF5A,0.3657579875187478,AA393661,0.465739172024459,OR2F2,0.9491063547904438,LIX1L,0.31518947344087844
11610,CD236903,0.643532336086621,RASAL1,1.7511380125263598,TDRD9,0.36575781607543506,BE855393,0.4657362947245687,TIAM1,0.9491029465605472,LOXHD1,0.31518796895639445
11611,DHRS7,0.6435278221617832,CR618717,1.751087556796724,DB341552,0.3657574951394172,U10513,0.4657311788265688,AW085267,0.9491005728256744,AP2A2,0.3151853308736458
11612,TMEM133,0.6435265821607535,OR1L3,1.7510845576425018,RUFY1,0.36574903018743027,AI797651,0.465725743813691,CHCHD10,0.9490748086587829,MVD,0.31517758022567083
11613,C9orf131,0.6435251134759232,AA600238,1.7510508453983429,ZBTB1,0.36574612073407803,MFAP3L,0.46571761227144726,GNB2,0.949068008392135,ALX4,0.3151734593498768
11614,GABRA6,0.643511956805147,CB243977,1.751024188793822,C18orf10,0.3657424592571533,AK123550,0.4657164250362729,GLS2,0.9490451606139656,ABI2,0.31517253000897927
11615,AW117218,0.643505387847185,NELL2,1.751001547899004,TMEM191C,0.3657358419838091,SLC28A2,0.46568653380170816,COL5A1,0.9490174385632061,NUDT11,0.31517139613540274
11616,BC063871,0.6434882051270855,AI401000,1.7509702223274795,AW084956,0.3657302503180475,PART1,0.46568425899115257,CYP2A7,0.9490106546097866,AI698810,0.3151701532778531
11617,AI073507,0.6434843843491832,RYR1,1.7509545226253236,C6orf1,0.3657268727484683,BU621489,0.4656823417804903,CELF2_1,0.9490090231350913,HOXC4,0.31516663728799227
11618,IL2,0.6434784693485198,RNF167,1.7509305281048717,BM672350,0.36572326222421986,ARHGAP22,0.4656684332061069,AI018695,0.9489904017354195,TH,0.315161296332285
11619,MFSD2A,0.6434759603429874,DA331166,1.7509099634444654,HSP90AB3P,0.36572103098825537,SRBD1,0.4656650857588042,SNCA,0.9489876096368163,AW450078,0.31515700487863607
11620,CA849062,0.6434724197358047,XAGE5,1.7509052264340776,RAX,0.36571928019810523,HSPA2,0.4656372790995709,TMEM206,0.948961590293629,MYH4,0.3151568979605066
11621,AA432158,0.6434652293536977,SCGB2A2,1.7508602135683722,RASGEF1A,0.36571202830019195,CD365368,0.4656339099509529,ZNF238,0.9489436786616886,TPTE2P6,0.3151509943404794
11622,CYP27B1,0.6434437813809976,SORD,1.750844215783126,HKDC1,0.36569878260492183,SLC25A12,0.4656294711381689,PRKAG1,0.9489362637749813,AW628709,0.31515034239871603
11623,LPCAT3,0.6434417963412239,PROCA1,1.7508348793888922,LINC01089_1,0.3656946641426632,CR618938,0.4656256671387337,C1QTNF2,0.9489347824275738,AA937516,0.3151482597647281
11624,CRISPLD1,0.6434414778268507,RGS14,1.7507782432110928,ZNRF4,0.3656946299118063,AMMECR1L,0.4656199047981815,BX102502,0.948919009103804,FRK,0.3151452225230903
11625,AI820883,0.6434244397554174,RET,1.7507710343007867,C1orf126,0.36569412132760803,AA811476,0.4656126546026318,TSPAN5,0.94891754351255,GNB4,0.31514464161848316
11626,NR2C2AP,0.6434240599481347,CNDP2,1.7507655209308066,CR743466,0.36569387791634533,KRT18,0.4656076984897143,C10orf108,0.9489173302917323,TUBB1,0.31514385478119533
11627,LINC01128_1,0.6434182269233457,AK128824,1.7507399831255004,TP53TG3D_1,0.3656909791584944,CLSTN1,0.46560456137008194,ENDOD1,0.9489056758380805,RAB40AL,0.3151423800139895
11628,AI625531,0.6434144790114458,CR739199,1.7507212965744983,KLHDC2,0.3656901750101594,BX113481,0.46560179972785215,MAGEE1,0.9488908469830274,MYO1C,0.3151411385746166
11629,BX106903,0.6434120041098317,BX102316,1.7506987830525782,IL2,0.36567975223575083,BX119689,0.46558480890233156,NUAK1,0.9488832025800644,BU676342,0.31513687435361154
11630,LOC100130051,0.6434113233065497,TMEM38B,1.7506772366304877,ZNF619,0.36567947310900817,ZC3H4,0.46558264103618857,KHDRBS2,0.9488792478958554,ZNF513,0.3151269319084412
11631,NCRNA00114,0.6433969256386025,OR2F1,1.750642120289151,C1orf85,0.36567751821324324,LRRC71,0.46558234213670646,TSPAN19,0.9488401520131446,TAAR8,0.31512650222921773
11632,DA677089,0.6433868077044665,RBFOX1,1.7506261586250422,SONE,0.36567483800560374,BU569796,0.4655791158774638,CLPTM1,0.9488342780348591,RBPJL,0.3151242559597991
11633,BE501079,0.6433832282148972,SEMA6D,1.7505988766922085,KIF11,0.3656730320211926,C21orf7,0.4655741290602215,RPS6KA1,0.9488293494508035,DA529130,0.31511825253084147
11634,GLRX5,0.6433743085028869,PMS2P1,1.7505493956999776,CNN2,0.3656667834173028,C16orf70,0.4655669553784332,ZNF331,0.9488271867316909,TTC39A,0.31511510058036335
11635,DB338958,0.6433707603647696,AA420798,1.7505395863580304,SSH3,0.3656659521928735,CORO1B,0.4655605142277864,CD556396,0.9488074170793183,AA644437,0.31511445377968683
11636,DB314725,0.6433692023037186,CALY,1.750539448559463,NFS1,0.3656593126555786,AW269580,0.46555767785985086,AB072895,0.9487967690002986,WNK1,0.3151094024669697
11637,OR2J3,0.6433675098910977,TSHB,1.7505338681439764,SETD1B,0.36565889430366977,BE858513,0.46553905844949073,CSNK2B,0.9487762634197707,BE313630,0.3151075874475551
11638,BU676723,0.6433537849727294,OXCT1,1.7505244364876302,GPR183,0.36564362651825616,PTPN13,0.4655267103699625,STARD6,0.9487683770453964,AI561094,0.3150987517968717
11639,CDIPTOSP,0.6433503601318693,BF940127,1.7505103883211561,ORM2,0.36564275035605115,AI867320,0.465517577749096,ATAD5,0.94875975078399,EHD3,0.3150958711258136
11640,LPGAT1,0.6433499907302695,RRM2,1.750496088742397,SORT1,0.3656257918849608,BX106620,0.46551344437887393,TAS2R10,0.9487537236748673,AI948563,0.3150956324888805
11641,RNASE13,0.6433386349662306,CAMK4,1.7504813921579305,DFNB31,0.3656256415101757,AI694748,0.4655103023494446,PPPDE2,0.9487307575599909,ISL2,0.3150940504560162
11642,NEUROD4,0.6433274103831543,AI613305,1.750439141195937,OR8G5,0.36562099333360953,SMU1,0.4654908806526201,C17orf51,0.9487058510925339,FBXO24,0.3150925785050351
